FILM;ID ACTEUR;PERSONNAGE;
tt0061284;nm0560478;Lizzie MacRae;
tt0061284;nm0163939;Police Chief;
tt0061284;nm0017030;Sea Siren;
tt0061284;nm0175788;Captain Sinbad;
tt0061284;nm0106062;Kim;
tt0061284;nm0000493;Self - Host;
tt0061284;nm0000064;Narrator;
tt0061284;nm0000926;Self - Host;
tt0061284;nm0678809;Self - Host;
tt0061284;nm0000188;Simon the Pieman;
tt0061284;nm0000058;Mother Goose;
tt0060884;nm0000071;Burnett;
tt0060884;nm0000058;Martha Evans;
tt0060884;nm0001417;Bowen;
tt0060884;nm0005236;Hilary;
tt0060884;nm0303168;Jamie;
tt0060884;nm0108406;Ellsworth;
tt0060884;nm0001181;Simons;
tt0060884;nm0424565;Harter;
tt0060884;nm0001013;Mabry;
tt0060884;nm0520164;Juan;
tt0060884;nm0231315;Alberto;
tt0060884;nm0547842;Conchita;
tt0060884;nm0128845;Taylor;
tt0060884;nm0658250;Rodenbush;
tt0060884;nm0921303;Gert;
tt0060884;nm0273923;Estaban;
tt0060884;nm0510181;Sagamon;
tt0060884;nm0024693;Townsman;
tt0058949;nm0000058;Moira;
tt0058949;nm0106387;Lorenzo;
tt0058949;nm0865262;Darrell;
tt0058949;nm0130829;Margot;
tt0058949;nm0827101;Michael;
tt0058949;nm0213107;Debby;
tt0058949;nm0001377;Donna;
tt0058949;nm0041602;Charmian;
tt0058949;nm0419982;Lady Anthea;
tt0058949;nm0543188;Father Rossi;
tt0058949;nm0915077;Travel Agent;
tt0058949;nm0192958;Emcee;
tt0058949;nm0558089;Celestina;
tt0058949;nm0224207;Giuletta;
tt0058949;nm0109483;Train Passenger Smoking Cigar;
tt0058949;nm0235077;Stables Owner;
tt0058949;nm0382799;Schoolmistress;
tt0058949;nm0404211;Darrell's Solicitor;
tt0595253;nm0057910;Peter Le Blond;
tt0595253;nm0320006;Princess Caroline;
tt0595253;nm0368836;Prince Frederick;
tt0595253;nm0517063;Serefina;
tt0595253;nm0000058;Susanna Cibber;
tt0595253;nm0706937;Charles Jennens;
tt0595253;nm0805790;George Frideric Handel;
tt0595253;nm1954325;Bailiff;
tt0057298;nm0000078;George Washington 'G.W.' McLintock;
tt0057298;nm0000058;Katherine Gilhooley McLintock;
tt0057298;nm0915618;Devlin Warren;
tt0057298;nm0694619;Rebecca 'Becky' McLintock;
tt0057298;nm0472816;Jake Birnbaum;
tt0057298;nm0932629;Drago;
tt0057298;nm0001119;Louise Warren;
tt0057298;nm0886733;Matt Douglas Jr.;
tt0057298;nm0118000;Bunny Dull;
tt0057298;nm0127677;Ben Sage;
tt0057298;nm0520164;Davey Elk;
tt0057298;nm0001510;Agard;
tt0057298;nm0428160;Matt Douglas;
tt0057298;nm0523225;Gov. Cuthbert H. Humphrey;
tt0057298;nm0941401;Curly Fletcher;
tt0057298;nm0665327;Puma;
tt0057298;nm0269067;Young Ben Sage;
tt0057298;nm0087080;Camille Reedbottom;
tt0057523;nm0000020;Clay Spencer;
tt0057523;nm0000058;Olivia Spencer;
tt0057523;nm0531279;Clayboy Spencer;
tt0057523;nm0187981;Grandpa Zubulon Spencer;
tt0057523;nm0185281;Preacher Clyde Goodman;
tt0057523;nm0002069;Claris Coleman;
tt0057523;nm0339615;Miss Parker;
tt0057523;nm0111523;Grandma Spencer;
tt0057523;nm0000946;Dr. Campbell;
tt0057523;nm0740718;Colonel Coleman;
tt0057523;nm0071860;Minnie-Cora Cook;
tt0057523;nm0852305;Percy Cook;
tt0057523;nm0814064;Mother Ida;
tt0057523;nm0562441;Mr. John;
tt0057523;nm0106771;Mountain Boy;
tt0057523;nm0001021;Becky Spencer;
tt0057523;nm2929171;Donnie Spencer;
tt0057523;nm0258961;Odell Harper;
tt0056255;nm0000071;Roger Hobbs;
tt0056255;nm0000058;Peggy Hobbs;
tt0056255;nm0003104;Joe Carmody;
tt0056255;nm0676555;Katey Hobbs;
tt0056255;nm0313136;Janie Grant;
tt0056255;nm0768334;Byron Grant;
tt0056255;nm0569410;Martin Turner;
tt0056255;nm0933810;Emily Turner;
tt0056255;nm0306786;Reggie McHugh;
tt0056255;nm0889520;Marika Carter;
tt0056255;nm0874353;Susan Carver;
tt0056255;nm0670539;Stan Carver;
tt0056255;nm0122798;Danny Hobbs;
tt0056255;nm0881832;Brenda;
tt0056255;nm0171956;Mr. Kagle;
tt0056255;nm0016432;Girl in Dormitory;
tt0056255;nm0004704;Trumpet Player in Dance Band;
tt0056255;nm0103362;Dance Guest;
tt2199914;nm0000548;Helen;
tt2199914;nm0000051;Maxim de Winter;
tt2199914;nm0000058;Constance Peterson;
tt2199914;nm0001665;Housemaid;
tt2199914;nm0511798;Mrs. Paradine;
tt2199914;nm0001273;Mrs. Warren;
tt2199914;nm0352466;The Second Mrs. de Winter;
tt2199914;nm0000865;Anthony Keane;
tt2199914;nm0639385;J B;
tt2199914;nm0492444;Glenn Morley;
tt2199914;nm0949574;Steven;
tt2199914;nm0000472;Judge Lord Thomas Horfield;
tt2199914;nm0001225;Mrs. Danvers;
tt2199914;nm0393028;Dr. Burlov;
tt2199914;nm0001948;Butler;
tt2199914;nm0010944;Blanche;
tt2199914;nm0358069;Hiram Nordick;
tt2199914;nm0569864;Dr. Murchism;
tt0096416;nm0662511;Wilfred Owen;
tt0096416;nm0842770;The Nurse;
tt0096416;nm0000059;The Old Soldier;
tt0096416;nm0371175;Mother;
tt0096416;nm0567232;Enemy Mother;
tt0096416;nm0856050;Abraham;
tt0096416;nm0853583;The Unknown Soldier;
tt0096416;nm0000293;The German Soldier;
tt0096416;nm0421105;Blinded Soldier;
tt0096416;nm0202575;Charge Sister;
tt0096416;nm0500293;Soldier 1;
tt0096416;nm0068412;Soldier 2;
tt0096416;nm0830558;Soldier 3;
tt0096416;nm0454291;Soldier 4;
tt0096416;nm0878144;Soldier 5;
tt0096416;nm0304233;Nurse 1;
tt0096416;nm6401413;Nurse 2;
tt0096416;nm0819963;Nurse 3;
tt0090476;nm0000147;Richard Herncastle;
tt0090476;nm0145284;Nick Ollanton;
tt0090476;nm0079659;Cissie Mapes;
tt0090476;nm0249507;Barney;
tt0090476;nm0606967;Sam Hayes;
tt0090476;nm0095577;Ben Hayes;
tt0090476;nm0238968;Julie Blane;
tt0090476;nm0569981;Nonie Colmar;
tt0090476;nm0781793;Gustav Colmar;
tt0090476;nm0050528;Andre Colmar;
tt0090476;nm0805727;Jean Colmar;
tt0090476;nm0323093;Tommy Beamish;
tt0090476;nm0249622;Nancy Ellis;
tt0090476;nm0938492;Ricarlo;
tt0090476;nm0627963;Hubert Courtenay;
tt0090476;nm0287444;The Ragtime Three;
tt0090476;nm0608391;The Ragtime Three;
tt0090476;nm0909345;The Ragtime Three;
tt0090502;nm0001703;Peter the Great;
tt0090502;nm0000603;Sophia;
tt0090502;nm0001725;Prince Feodor Romodanovsky;
tt0090502;nm0002145;Sir Isaac Newton;
tt0090502;nm0000059;King William III of Orange;
tt0090502;nm0340926;Alexander Menshikov;
tt0090502;nm0631761;Young Peter the Great;
tt0090502;nm0813961;Charlotte;
tt0090502;nm0816030;Anna Mons;
tt0090502;nm0000266;Athalie;
tt0090502;nm0002072;Frederick;
tt0090502;nm0778016;Catherine Skevronskaya;
tt0090502;nm0350334;Shafirov;
tt0090502;nm0356847;Count Tolstoy;
tt0090502;nm0270194;Boyar Lopukhin;
tt0090502;nm0540300;Patriarch;
tt0090502;nm0658339;Natalya;
tt0090502;nm0925685;Prince Vasily Golitsyn;
tt22409520;nm0362058;Paul Hardcastle;
tt22409520;nm0001364;Al Capone;
tt22409520;nm0642522;Chicago Mobster on Phone;
tt22409520;nm0000059;Narrator;
tt22409520;nm0847880;Chicago Mobster;
tt0090323;nm0001277;John Haddad;
tt0090323;nm0000324;Kathy Lukas;
tt0090323;nm0002081;Alex Faulkner;
tt0090323;nm0000059;Rudolf Hess;
tt0090323;nm0916434;Robert McCann;
tt0090323;nm0293910;Heinrich Stroebling;
tt0090323;nm0354078;Col. Reed-Henry;
tt0090323;nm0424368;Mustapha El Ali;
tt0090323;nm0860054;Hourigan;
tt0090323;nm0031549;Sergeant Major James Murphy;
tt0090323;nm0856012;Michael Lukas;
tt0090323;nm0685839;Hooker;
tt0090323;nm0001772;Russian General;
tt0090323;nm0361960;KGB Man;
tt0090323;nm0525965;Joseph;
tt0090323;nm0912023;Jamil;
tt0090323;nm1369407;Pierre;
tt0090323;nm0102195;Devenish;
tt0087190;nm0000059;Henry Breasley;
tt0087190;nm0715953;David Williams;
tt0087190;nm0000627;Diana, 'The Mouse';
tt0087190;nm0929679;Anne, 'The Freak';
tt0087190;nm0578477;Beth Williams;
tt0087190;nm0104064;Jean-Pierre;
tt0087190;nm0047634;Mathilde;
tt0087190;nm0512071;;
tt0086746;nm0000885;Diomed;
tt0086746;nm0000306;Olinthus;
tt0086746;nm0000308;Marcus;
tt0086746;nm0165551;Glaucus;
tt0086746;nm0001153;Chloe;
tt0086746;nm0001377;Ione;
tt0086746;nm0571430;Fortunata;
tt0086746;nm0626259;Arbaces;
tt0086746;nm0700909;Nydia;
tt0086746;nm0703033;Quintus;
tt0086746;nm0716516;Lydon;
tt0086746;nm0000059;Gaius;
tt0086746;nm0852028;Antonius;
tt0086746;nm0839213;Clodius;
tt0086746;nm0531529;Julia;
tt0086746;nm1369407;Petrus;
tt0086746;nm0030022;Lepidus;
tt0086746;nm0730191;Sallust;
tt0086993;nm0000154;Fletcher Christian;
tt0086993;nm0000164;Lt William Bligh;
tt0086993;nm0000059;Admiral Hood;
tt0086993;nm0002081;Captain Greetham;
tt0086993;nm0000358;Fryer;
tt0086993;nm0384060;Cole;
tt0086993;nm0205289;Young;
tt0086993;nm0000553;Churchill;
tt0086993;nm0433922;King Tynah;
tt0086993;nm0894573;Mauatua;
tt0086993;nm0114441;Adams;
tt0086993;nm0151463;Nelson;
tt0086993;nm0855906;Doctor Huggan;
tt0086993;nm0011360;Heywood;
tt0086993;nm0785938;Smith;
tt0086993;nm0928408;McKoy;
tt0086993;nm0607403;Quintal;
tt0086993;nm0334262;Mills;
tt0092047;nm0001450;Anne Royce McClain;
tt0092047;nm0000059;Dr. Anthony Wainwright;
tt0092047;nm0624680;Sheila McClain;
tt0092047;nm0444091;Lawrence McClain;
tt0092047;nm0353796;Mark Harrison;
tt0092047;nm0157598;Pamela Harrison;
tt0092047;nm0950987;Rashi;
tt0092047;nm0607608;Gary;
tt0085755;nm0000323;Philip Kimberley;
tt0085755;nm0000059;Adm. Sir Gerald Scaith;
tt0085755;nm0001265;Penelope Kimberley;
tt0085755;nm0694293;Jamie Fraser;
tt0085755;nm0336509;Sir James Chorley;
tt0085755;nm0443655;Boris Medvachian;
tt0085755;nm0575974;Milroy;
tt0085755;nm0786215;Self;
tt0085755;nm0754744;Dr. Zilenka;
tt0085755;nm0446303;Cameron;
tt0085755;nm0206220;Ginger;
tt0085755;nm0792996;Gen. Zorin;
tt0085755;nm0078252;Douglas Ransom;
tt0085755;nm0532297;Mrs. Ransom;
tt0085755;nm0043846;Older Kimberley;
tt0085755;nm0789598;Matthews;
tt0085755;nm0071925;Susan;
tt0085755;nm0206060;Vicar;
tt0085969;nm0000059;Joe Halpern;
tt0085969;nm0001276;Ernest Johnson;
tt0087561;nm0086780;Kent;
tt0087561;nm0571674;Gloucester;
tt0087561;nm0512305;Edmund;
tt0087561;nm0000059;King Lear;
tt0087561;nm0878302;Goneril;
tt0087561;nm0129492;Cordelia;
tt0087561;nm0001671;Regan;
tt0087561;nm0485894;Albany;
tt0087561;nm0447305;Cornwall;
tt0087561;nm0004051;Burgundy;
tt0087561;nm0677489;France;
tt0087561;nm0861915;Edgar;
tt0087561;nm0060799;Oswald;
tt0087561;nm0179592;Lear's Knight;
tt0087561;nm0000457;The Fool;
tt0087561;nm0949297;Cornwall's Servant;
tt0087561;nm0460874;Old Man;
tt0087561;nm0750823;Edmund's Officer;
tt0084875;nm0000059;Clifford Mortimer;
tt0084875;nm0000869;John Mortimer;
tt0084875;nm0038870;Elizabeth;
tt0084875;nm0783288;Mother;
tt0084875;nm0017739;Headmaster;
tt0084875;nm0184893;Son as a Boy;
tt0084875;nm0083424;Ham;
tt0084875;nm0919979;Japhet;
tt0084875;nm0235919;Reigate;
tt0084875;nm0514742;Miss Cox;
tt0084875;nm0928442;Miss Baker;
tt0084875;nm0789001;Film Director;
tt0084875;nm0203582;A.T.S. Girl;
tt0084875;nm0727088;A.T.S. Girl;
tt0084875;nm0628451;Boustead;
tt0084875;nm0855906;Thong;
tt0084875;nm0329672;Witness;
tt0084875;nm0329468;Ringer Lean;
tt0083390;nm0000460;Charles Ryder;
tt0083390;nm0703438;Julia Flyte;
tt0083390;nm0590411;Wilcox;
tt0083390;nm0629498;Cordelia Flyte;
tt0083390;nm0429254;Lord Brideshead 'Bridey';
tt0083390;nm0000762;Sebastian Flyte;
tt0083390;nm0444091;Rex Mottram;
tt0083390;nm0001954;Lady Marchmain;
tt0083390;nm0000024;Edward Ryder;
tt0083390;nm0801788;Boy Mulcaster;
tt0083390;nm0913332;Nanny Hawkins;
tt0083390;nm0342038;Mr. Samgrass;
tt0083390;nm0333380;Anthony Blanche;
tt0083390;nm0082689;Hayter;
tt0083390;nm0038870;Celia Ryder;
tt0083390;nm0369340;Bar Steward;
tt0083390;nm0000059;Lord Marchmain;
tt0083390;nm0292226;Red-Haired Man;
tt0120756;nm0001794;Ishmael;
tt0120756;nm0001772;Captain Ahab;
tt0120756;nm0117412;Mr. Stubb;
tt0120756;nm0912183;Queequeg;
tt0120756;nm0325382;Little Pip;
tt0120756;nm0270359;Mr. Flask;
tt0120756;nm0700712;Bulkington;
tt0120756;nm0505971;Starbuck;
tt0120756;nm0947436;Carpenter;
tt0120756;nm0600237;Tashtego;
tt0120756;nm0249768;Dagoo;
tt0120756;nm0654481;Cook;
tt0120756;nm0150970;Fedallah;
tt0120756;nm0000060;Father Mapple;
tt0120756;nm0851997;Dough Boy;
tt0120756;nm0817748;Elijah;
tt0120756;nm0191799;Peter Coffin;
tt0120756;nm0072978;Sal Coffin;
tt0107859;nm0000060;Gardner Church;
tt0107859;nm0000002;Fanny Church;
tt0107859;nm0669637;Margaret Church;
tt0107859;nm0005204;Bartel;
tt0107859;nm0593291;Marissa Pindar;
tt0107859;nm0640398;Samantha Button;
tt0107859;nm0491006;Ted Button;
tt0107859;nm0697733;Hubert Hayden;
tt0107859;nm0196419;Elizabeth Hayden;
tt0107859;nm0614381;Charles Wicstrom;
tt0107859;nm0569009;Amelia Wicstrom;
tt0107859;nm0071525;Bradley;
tt0107859;nm0510326;Alan;
tt0107859;nm0151347;Andre;
tt0107859;nm0666590;Saleswoman;
tt0107859;nm0668110;Chancellor;
tt0107859;nm0647785;Doctor;
tt0107859;nm0429003;Grocery Clerk;
tt3498448;nm0001018;Will Rogers;
tt3498448;nm0396271;Betty Blake;
tt3498448;nm0055280;New Ziegfeld Girl;
tt3498448;nm6250272;The Wild West Show;
tt3498448;nm6250273;The Wild West Show;
tt3498448;nm6250271;The Roper;
tt3498448;nm6250282;Freddy Rogers;
tt3498448;nm6250274;New Ziegfeld Girl;
tt3498448;nm0242536;New Ziegfeld Girl;
tt3498448;nm0269016;Will Rogers, Jr.;
tt3498448;nm0280847;Mr. Ziegfeld's Stage Manager;
tt3498448;nm0304648;Will Rogers Wrangler;
tt3498448;nm6250275;New Ziegfeld Girl;
tt3498448;nm6250276;New Ziegfeld Girl;
tt3498448;nm6250277;New Ziegfeld Girl;
tt3498448;nm6250278;New Ziegfeld Girl;
tt3498448;nm0400261;Ziegfeld's Favorite;
tt3498448;nm0413405;New Ziegfeld Girl;
tt0102609;nm0000362;Lawrence Garfield;
tt0102609;nm0000060;Andrew Jorgenson;
tt0102609;nm0000542;Kate Sullivan;
tt0102609;nm0001453;Bea Sullivan;
tt0102609;nm0427894;Bill Coles;
tt0102609;nm0130107;Arthur;
tt0102609;nm0300752;Harriet;
tt0102609;nm0377701;Emma;
tt0102609;nm0017651;Ozzie;
tt0102609;nm0005087;Marcia;
tt0102609;nm0424835;Gus;
tt0102609;nm0206846;Pfeiffer;
tt0102609;nm0920169;Granger;
tt0102609;nm0925470;Angeli;
tt0102609;nm0370862;Klein;
tt0102609;nm0452305;Richardson;
tt0102609;nm0485216;Woody;
tt0102609;nm0925473;Richard;
tt0098022;nm0000404;Harriet Winslow;
tt0098022;nm0000060;Bitter;
tt0098022;nm0001751;Arroyo;
tt0098022;nm0176536;Col. Frutos Garcia;
tt0098022;nm0301083;La Garduna;
tt0098022;nm0736344;La Luna;
tt0098022;nm0129564;Zacarias;
tt0098022;nm0753820;Monsalvo;
tt0098022;nm0582773;Ron;
tt0098022;nm0209422;Consul Saunders;
tt0098022;nm0685771;Mrs. Winslow;
tt0098022;nm0001917;Pancho Villa;
tt0098022;nm0344043;Gen. Saunders;
tt0098022;nm0248463;Clementina;
tt0098022;nm0198852;Capt. Ovando;
tt0098022;nm0953197;Dolores;
tt0098022;nm0646564;Trinidad;
tt0098022;nm0215606;Trinidad's Wife;
tt0092545;nm0000130;Lynn Taylor;
tt0092545;nm0000060;President;
tt0092545;nm0018365;Sports Broadcaster;
tt0092545;nm0020652;Missile Soldier;
tt0092545;nm0676973;Russell;
tt0092545;nm0041728;Red Auerbach;
tt0092545;nm0724673;Jeffries;
tt0092545;nm0958468;Chuck Murdock;
tt0092545;nm0093999;Aide;
tt0092545;nm0257580;Amazing Grace Smith;
tt0092545;nm0042641;George;
tt0092545;nm0098537;Reporter;
tt0092545;nm0100889;Hot Dog;
tt0092545;nm0513731;Johnny B. Goode;
tt0092545;nm0175814;Pamela;
tt0092545;nm0182981;Third Baseman;
tt0092545;nm0363948;Bowman;
tt0092545;nm0770938;Pollack;
tt0086251;nm0000060;Monsignor Hugh O'Flaherty;
tt0086251;nm0001626;Col. Herbert Kappler;
tt0086251;nm0000024;Pope Pius XII;
tt0086251;nm0885203;Father Vittorio;
tt0086251;nm0171829;Capt. Hirsch;
tt0086251;nm0331770;Gen. Max Helm;
tt0086251;nm0099054;Minna Kappler;
tt0086251;nm0391327;Alfred West;
tt0086251;nm0408636;Father Morosini;
tt0086251;nm0439466;Francesca Lombardo;
tt0086251;nm0126250;Reinhard Beck;
tt0086251;nm0571435;Reichsführer Heinrich Himmler;
tt0086251;nm0229943;Count Langenthal;
tt0086251;nm0856012;Lt. Jack Manning;
tt0086251;nm0078252;Sir D'Arcy Osborne;
tt0086251;nm0369057;Lt. Harry Barnett;
tt0086251;nm0507507;Cpl. Les Tate;
tt0086251;nm0007197;Guila Lombardo;
tt0083387;nm0005078;Jonas Steele;
tt0083387;nm0358713;John Geyser;
tt0083387;nm0240564;Mary Hale;
tt0083387;nm0303981;Jacob Hale Sr.;
tt0083387;nm0363842;James Hale;
tt0083387;nm0364918;Preacher;
tt0083387;nm0001344;Lester Bedell;
tt0083387;nm0399590;Matthew Geyser;
tt0083387;nm0429995;Professor Lowe;
tt0083387;nm0450116;Malachy Hale;
tt0083387;nm0524747;Capt. Potts;
tt0083387;nm0621008;Maj. Harrison;
tt0083387;nm0390805;Pvt. Grundy;
tt0083387;nm0679018;Emma Gayser;
tt0083387;nm0716516;Capt. Randolph;
tt0083387;nm0745767;Christopher Spencer;
tt0083387;nm0831791;Maj. Fairburn;
tt0083387;nm0000832;Evelyn Hale;
tt0077269;nm0000060;Dr. Josef Mengele;
tt0077269;nm0000059;Ezra Lieberman;
tt0077269;nm0000051;Eduard Seibert;
tt0077269;nm0658339;Esther Lieberman;
tt0077269;nm0353467;Frieda Maloney;
tt0077269;nm0000430;Barry Kohler;
tt0077269;nm0001186;Sidney Beynon;
tt0077269;nm0365281;Mrs. Doring;
tt0077269;nm0215000;Henry Wheelock;
tt0077269;nm0748270;David Bennett;
tt0077269;nm0575198;Mrs. Curry;
tt0077269;nm0085333;Jack Curry;
tt0077269;nm0004486;Professor Bruckner;
tt0077269;nm0331770;Mundt;
tt0077269;nm0403588;Strasser;
tt0077269;nm0007234;Lofquist;
tt0077269;nm0001284;Mr. Harrington;
tt0077269;nm0360889;Fassler;
tt0076342;nm0000060;Gen. Douglas MacArthur;
tt0076342;nm0641397;President Roosevelt;
tt0076342;nm0281130;President Truman;
tt0076342;nm0093780;General Sutherland;
tt0076342;nm0182626;General Marshall;
tt0076342;nm0182661;Colonel Huff;
tt0076342;nm0244582;Mrs. MacArthur;
tt0076342;nm0281601;The Secretary;
tt0076342;nm0426157;Admiral King;
tt0076342;nm0449017;General Wainwright;
tt0076342;nm0541610;Representative Martin;
tt0076342;nm0587863;Colonal Diller;
tt0076342;nm0642143;Colonel Whitney;
tt0076342;nm0693994;Admiral Nimitz;
tt0076342;nm0743159;General Sampson;
tt0076342;nm0819525;General Eichelberger;
tt0076342;nm0864851;Admiral Halsey;
tt0076342;nm0906918;General Walker;
tt0075005;nm0000060;Robert Thorn;
tt0075005;nm0001665;Katherine Thorn;
tt0075005;nm0827032;Damien;
tt0075005;nm0001831;Jennings;
tt0075005;nm0925794;Mrs. Baylock;
tt0075005;nm0873743;Father Brennan;
tt0075005;nm0072578;Father Spiletto;
tt0075005;nm0726403;Monk;
tt0075005;nm0240961;Priest;
tt0075005;nm0834438;The Psychiatrist;
tt0075005;nm0629458;Dr. Becker;
tt0075005;nm0657353;Nanny;
tt0075005;nm0101886;Reporter;
tt0075005;nm0235782;Nun;
tt0075005;nm0713520;Mrs. Horton;
tt0075005;nm0533928;Horton;
tt0075005;nm0090124;Thorn's Aide;
tt0075005;nm0271514;Thorn's Second Aide;
tt0069786;nm0000060;Arch Deans;
tt0069786;nm0036107;Billy Two Hats;
tt0069786;nm0912001;Sheriff Henry Gifford;
tt0069786;nm0399663;Copeland, Saloon Owner;
tt0069786;nm0021056;Esther Spencer;
tt0069786;nm0668957;Spencer;
tt0069786;nm0514506;Copeland's Squaw;
tt0069786;nm0820509;Indian Leader;
tt0069786;nm0368669;Indian;
tt0069786;nm0075678;Indian;
tt0069786;nm0778851;Indian;
tt0069786;nm0002184;Harry Sweets Bradley;
tt0067750;nm0000060;Clay Lomax;
tt0067750;nm0703947;Juliana Farrell;
tt0067750;nm0529149;Bobby Jay Jones;
tt0067750;nm0879073;Alma;
tt0067750;nm0179786;Trooper;
tt0067750;nm0339834;Sam Foley;
tt0067750;nm0303601;Emma;
tt0067750;nm0528184;Decky Ortega;
tt0067750;nm0785277;Pepe;
tt0067750;nm0151405;Skeeter;
tt0067750;nm0280707;Brakeman;
tt0067750;nm0402277;Homer Page;
tt0067750;nm0064742;Dutch Farrell;
tt0067750;nm0099071;Stationmaster;
tt0067750;nm0103048;Prison Warden;
tt0067750;nm7286174;Boy;
tt0067750;nm0117267;Storekeeper's Wife;
tt0067750;nm0366035;Housekeeper;
tt0053290;nm0000989;Solomon;
tt0053290;nm0518178;Sheba;
tt0053290;nm0001695;Adonijah;
tt0053290;nm0667542;Abishag;
tt0053290;nm0268119;Pharaoh;
tt0053290;nm0186833;Joab;
tt0053290;nm0192958;David;
tt0053290;nm0028674;Baltor;
tt0053290;nm0631307;Ahab;
tt0053290;nm0294393;Bathsheba;
tt0053290;nm0222831;Nathan;
tt0053290;nm0007232;Josiah;
tt0053290;nm0026876;Takyan;
tt0053290;nm0619802;Hezrai;
tt0053290;nm0671559;Zadok;
tt0053290;nm0200613;Mother of Disputed Child;
tt0053290;nm0002628;Egyptian General;
tt0053290;nm0000061;Solomon;
tt0051028;nm0000061;Jake Barnes;
tt0051028;nm0001257;Lady Brett Ashley;
tt0051028;nm0001224;Mike Campbell;
tt0051028;nm0002072;Robert Cohn;
tt0051028;nm0000734;Bill Gorton;
tt0051028;nm0711855;Count Mippipopolous;
tt0051028;nm0344898;Georgette Aubin;
tt0051028;nm0197950;Zizi;
tt0051028;nm0199787;Doctor;
tt0051028;nm0192434;Harris;
tt0051028;nm0665639;Marie;
tt0051028;nm0263172;Pedro Romero;
tt0051028;nm0010502;Spanish Waiter;
tt0051028;nm0142966;Angry Spanish waiter;
tt0051028;nm0168459;Mme. Blanche - Concierge;
tt0051028;nm0180567;Maria Luisa (Elderly cleaning woman);
tt0051028;nm0192699;Angry Spanish waiter;
tt0051028;nm0580746;Man in French cafe;
tt0050091;nm0000061;Alec Holmes;
tt0050091;nm0955195;Nurse Julie White;
tt0050091;nm0634313;Frank Kelly;
tt0050091;nm0000963;Will McKinley;
tt0050091;nm0514263;Edith Middleton;
tt0050091;nm0371687;'Cookie' Morrow;
tt0050091;nm0517919;Dorothy Knudson;
tt0050091;nm0192958;Mr. Wheaton;
tt0050091;nm0833652;Jimmy 'Sparks' Clary;
tt0050091;nm0534658;Willy Hawkins;
tt0050091;nm0125952;Michael Faroni;
tt0050091;nm0932529;Aubrey Clark;
tt0050091;nm0447016;Daniel Cane;
tt0050091;nm0365248;Arthur J. Middleton;
tt0050091;nm0413561;John Merritt;
tt0050091;nm0607948;Maj. Gen. Barrington;
tt0050091;nm0486732;John Hayden;
tt0050091;nm0584194;George Kilgore;
tt0161126;nm0179154;Emanuel Rigaretti;
tt0161126;nm0926402;Agent;
tt0161126;nm0925794;Agnes Mawson in;
tt0161126;nm0564759;Alfred Allmers;
tt0161126;nm0752686;'Nana' Weston;
tt0161126;nm0507708;Alec Waterman;
tt0161126;nm0528611;Annie;
tt0161126;nm0192867;Adam Shields;
tt0161126;nm0000587;Arthur Gladwell;
tt0161126;nm0161427;Frank;
tt0161126;nm0086506;Anne;
tt0161126;nm0404342;Canon McCann;
tt0161126;nm0730425;Dave;
tt0161126;nm0180920;Angela;
tt0161126;nm0948772;Anna;
tt0161126;nm0732754;Charles Benson in 'Black Laughter';
tt0161126;nm0222789;Da Greevey;
tt0161126;nm0027124;Jennifer;
tt0049170;nm0000061;Eddy Duchin;
tt0049170;nm0001571;Marjorie Oelrichs;
tt0049170;nm0790021;Chiquita Wynn;
tt0049170;nm0926235;Lou Sherwood;
tt0049170;nm0860627;Peter Duchin, Age 12;
tt0049170;nm0535605;Peter Duchin, Age 5;
tt0049170;nm0791805;Sherman Wadsworth;
tt0049170;nm0408586;Edith Wadsworth;
tt0049170;nm0390192;Mrs. Duchin;
tt0049170;nm0444122;Leo Reisman;
tt0049170;nm0617050;Mr. Duchin;
tt0049170;nm0310843;Philip;
tt0049170;nm0398783;Native Boy;
tt0049170;nm0194023;George - Destroyer Captain;
tt0049170;nm0593196;Marjorie's Doctor;
tt0049170;nm0827919;First Boy;
tt0049170;nm8311302;Second Boy;
tt0049170;nm0453900;Nurse;
tt0048767;nm0000061;Paul Van Riebeck;
tt0048767;nm0001333;Katie O'Neill Kildare;
tt0048767;nm0250724;Kurt Hout;
tt0048767;nm0433188;Shawn Kildare;
tt0048767;nm0001547;Aggie;
tt0048767;nm0001549;Julia;
tt0048767;nm0256216;Maria DeGroot;
tt0048767;nm0223290;Lt. Christian;
tt0048767;nm0642180;Squire O'Neill;
tt0048767;nm0860574;Tschaka;
tt0048767;nm0012113;York;
tt0048767;nm0040090;Ball Guest;
